DATE,DATETIME,TIME,HOUR,CELLNAME,VALUE
7/02/2018,02/07/2018 16:00:00,16:00:00,16,Cell_001913,74.71611
7/02/2018,02/07/2018 20:00:00,20:00:00,20,Cell_001913,861.71444
7/02/2018,02/07/2018 02:00:00,02:00:00,2,Cell_001913,1.73573
7/02/2018,02/07/2018 10:00:00,10:00:00,10,Cell_001913,29.41091
7/02/2018,02/07/2018 04:00:00,04:00:00,4,Cell_001913,2.87447
7/02/2018,02/07/2018 06:00:00,06:00:00,6,Cell_001913,88.39208
7/02/2018,02/07/2018 09:00:00,09:00:00,9,Cell_001913,53.19917
7/02/2018,02/07/2018 12:00:00,12:00:00,12,Cell_001913,412.56611
7/02/2018,02/07/2018 14:00:00,14:00:00,14,Cell_001913,97.31862
7/02/2018,02/07/2018 08:00:00,08:00:00,8,Cell_001913,237.23267
7/02/2018,02/07/2018 07:00:00,07:00:00,7,Cell_001913,11.29415
8/02/2018,02/08/2018 09:00:00,09:00:00,9,Cell_001913,183.18248
8/02/2018,02/08/2018 23:00:00,23:00:00,23,Cell_001913,336.60826
8/02/2018,02/08/2018 22:00:00,22:00:00,22,Cell_001913,352.59843
8/02/2018,02/08/2018 00:00:00,00:00:00,0,Cell_001913,286.90681
8/02/2018,02/08/2018 18:00:00,18:00:00,18,Cell_001913,213.69167
8/02/2018,02/08/2018 20:00:00,20:00:00,20,Cell_001913,647.03802
8/02/2018,02/08/2018 05:00:00,05:00:00,5,Cell_001913,170.17794
8/02/2018,02/08/2018 21:00:00,21:00:00,21,Cell_001913,608.62144
8/02/2018,02/08/2018 14:00:00,14:00:00,14,Cell_001913,121.04391
8/02/2018,02/08/2018 15:00:00,15:00:00,15,Cell_001913,203.78367
8/02/2018,02/08/2018 16:00:00,16:00:00,16,Cell_001913,62.33386
8/02/2018,02/08/2018 19:00:00,19:00:00,19,Cell_001913,307.70603
8/02/2018,02/08/2018 01:00:00,01:00:00,1,Cell_001913,306.10349
8/02/2018,02/08/2018 03:00:00,03:00:00,3,Cell_001913,2.02281
8/02/2018,02/08/2018 06:00:00,06:00:00,6,Cell_001913,244.43889
8/02/2018,02/08/2018 12:00:00,12:00:00,12,Cell_001913,304.27252
8/02/2018,02/08/2018 13:00:00,13:00:00,13,Cell_001913,381.58676
8/02/2018,02/08/2018 08:00:00,08:00:00,8,Cell_001913,14.60937
8/02/2018,02/08/2018 11:00:00,11:00:00,11,Cell_001913,253.14439
8/02/2018,02/08/2018 17:00:00,17:00:00,17,Cell_001913,79.65379
8/02/2018,02/08/2018 02:00:00,02:00:00,2,Cell_001913,1.72037
8/02/2018,02/08/2018 04:00:00,04:00:00,4,Cell_001913,61.16924
8/02/2018,02/08/2018 10:00:00,10:00:00,10,Cell_001913,73.78771
8/02/2018,02/08/2018 07:00:00,07:00:00,7,Cell_001913,34.45435
9/02/2018,02/09/2018 07:00:00,07:00:00,7,Cell_001913,71.37273
9/02/2018,02/09/2018 18:00:00,18:00:00,18,Cell_001913,182.93062
9/02/2018,02/09/2018 14:00:00,14:00:00,14,Cell_001913,141.66052
9/02/2018,02/09/2018 20:00:00,20:00:00,20,Cell_001913,792.98422
9/02/2018,02/09/2018 05:00:00,05:00:00,5,Cell_001913,51.27114
9/02/2018,02/09/2018 08:00:00,08:00:00,8,Cell_001913,69.05895
9/02/2018,02/09/2018 02:00:00,02:00:00,2,Cell_001913,6.67262
9/02/2018,02/09/2018 17:00:00,17:00:00,17,Cell_001913,103.90572
9/02/2018,02/09/2018 19:00:00,19:00:00,19,Cell_001913,544.10324
9/02/2018,02/09/2018 03:00:00,03:00:00,3,Cell_001913,4.84005
9/02/2018,02/09/2018 12:00:00,12:00:00,12,Cell_001913,116.9411
9/02/2018,02/09/2018 22:00:00,22:00:00,22,Cell_001913,239.6017
9/02/2018,02/09/2018 16:00:00,16:00:00,16,Cell_001913,395.04233
9/02/2018,02/09/2018 01:00:00,01:00:00,1,Cell_001913,19.00354
9/02/2018,02/09/2018 15:00:00,15:00:00,15,Cell_001913,26.54141
9/02/2018,02/09/2018 13:00:00,13:00:00,13,Cell_001913,71.6748
9/02/2018,02/09/2018 06:00:00,06:00:00,6,Cell_001913,136.97921
9/02/2018,02/09/2018 21:00:00,21:00:00,21,Cell_001913,983.89181
9/02/2018,02/09/2018 00:00:00,00:00:00,0,Cell_001913,201.04839
9/02/2018,02/09/2018 23:00:00,23:00:00,23,Cell_001913,113.7033
9/02/2018,02/09/2018 04:00:00,04:00:00,4,Cell_001913,2.00025
9/02/2018,02/09/2018 09:00:00,09:00:00,9,Cell_001913,241.61237
9/02/2018,02/09/2018 10:00:00,10:00:00,10,Cell_001913,35.91262
9/02/2018,02/09/2018 11:00:00,11:00:00,11,Cell_001913,64.27011
10/02/2018,02/10/2018 23:00:00,23:00:00,23,Cell_001913,441.10646
10/02/2018,02/10/2018 02:00:00,02:00:00,2,Cell_001913,34.11235
10/02/2018,02/10/2018 13:00:00,13:00:00,13,Cell_001913,204.6224
10/02/2018,02/10/2018 00:00:00,00:00:00,0,Cell_001913,15.82331
10/02/2018,02/10/2018 08:00:00,08:00:00,8,Cell_001913,182.09933
10/02/2018,02/10/2018 16:00:00,16:00:00,16,Cell_001913,1174.24205
10/02/2018,02/10/2018 10:00:00,10:00:00,10,Cell_001913,103.60592
10/02/2018,02/10/2018 14:00:00,14:00:00,14,Cell_001913,341.13674
10/02/2018,02/10/2018 19:00:00,19:00:00,19,Cell_001913,289.12863
10/02/2018,02/10/2018 01:00:00,01:00:00,1,Cell_001913,19.1767
10/02/2018,02/10/2018 12:00:00,12:00:00,12,Cell_001913,376.73005
10/02/2018,02/10/2018 04:00:00,04:00:00,4,Cell_001913,113.33464
10/02/2018,02/10/2018 05:00:00,05:00:00,5,Cell_001913,128.12505
10/02/2018,02/10/2018 11:00:00,11:00:00,11,Cell_001913,99.5207
10/02/2018,02/10/2018 07:00:00,07:00:00,7,Cell_001913,120.98223
10/02/2018,02/10/2018 09:00:00,09:00:00,9,Cell_001913,62.91383
10/02/2018,02/10/2018 03:00:00,03:00:00,3,Cell_001913,0.72968
10/02/2018,02/10/2018 21:00:00,21:00:00,21,Cell_001913,839.31582
10/02/2018,02/10/2018 20:00:00,20:00:00,20,Cell_001913,307.9541
10/02/2018,02/10/2018 18:00:00,18:00:00,18,Cell_001913,221.61733
10/02/2018,02/10/2018 06:00:00,06:00:00,6,Cell_001913,366.93967
10/02/2018,02/10/2018 15:00:00,15:00:00,15,Cell_001913,972.60029
10/02/2018,02/10/2018 17:00:00,17:00:00,17,Cell_001913,102.07938
10/02/2018,02/10/2018 22:00:00,22:00:00,22,Cell_001913,447.68186
11/02/2018,02/11/2018 00:00:00,00:00:00,0,Cell_001913,402.98057
11/02/2018,02/11/2018 07:00:00,07:00:00,7,Cell_001913,366.26659
11/02/2018,02/11/2018 03:00:00,03:00:00,3,Cell_001913,2.61642
11/02/2018,02/11/2018 15:00:00,15:00:00,15,Cell_001913,131.82
11/02/2018,02/11/2018 16:00:00,16:00:00,16,Cell_001913,227.68986
11/02/2018,02/11/2018 22:00:00,22:00:00,22,Cell_001913,307.29601
11/02/2018,02/11/2018 04:00:00,04:00:00,4,Cell_001913,14.11037
11/02/2018,02/11/2018 06:00:00,06:00:00,6,Cell_001913,185.99247
11/02/2018,02/11/2018 11:00:00,11:00:00,11,Cell_001913,830.91238
11/02/2018,02/11/2018 05:00:00,05:00:00,5,Cell_001913,325.19806
11/02/2018,02/11/2018 17:00:00,17:00:00,17,Cell_001913,197.47794
11/02/2018,02/11/2018 10:00:00,10:00:00,10,Cell_001913,346.81504
11/02/2018,02/11/2018 12:00:00,12:00:00,12,Cell_001913,564.02392
11/02/2018,02/11/2018 23:00:00,23:00:00,23,Cell_001913,195.79695
11/02/2018,02/11/2018 08:00:00,08:00:00,8,Cell_001913,194.35082
11/02/2018,02/11/2018 14:00:00,14:00:00,14,Cell_001913,460.55989
11/02/2018,02/11/2018 01:00:00,01:00:00,1,Cell_001913,207.65808
11/02/2018,02/11/2018 13:00:00,13:00:00,13,Cell_001913,327.61091
11/02/2018,02/11/2018 18:00:00,18:00:00,18,Cell_001913,653.1221
11/02/2018,02/11/2018 09:00:00,09:00:00,9,Cell_001913,467.07379
11/02/2018,02/11/2018 21:00:00,21:00:00,21,Cell_001913,1178.35001
11/02/2018,02/11/2018 20:00:00,20:00:00,20,Cell_001913,1159.97794
11/02/2018,02/11/2018 19:00:00,19:00:00,19,Cell_001913,347.91543
12/02/2018,02/12/2018 13:00:00,13:00:00,13,Cell_001913,581.92097
12/02/2018,02/12/2018 06:00:00,06:00:00,6,Cell_001913,217.7796
12/02/2018,02/12/2018 04:00:00,04:00:00,4,Cell_001913,81.8141
12/02/2018,02/12/2018 16:00:00,16:00:00,16,Cell_001913,901.84364
12/02/2018,02/12/2018 21:00:00,21:00:00,21,Cell_001913,1226.25778
12/02/2018,02/12/2018 02:00:00,02:00:00,2,Cell_001913,53.60609
12/02/2018,02/12/2018 05:00:00,05:00:00,5,Cell_001913,19.31145
12/02/2018,02/12/2018 10:00:00,10:00:00,10,Cell_001913,148.31059
12/02/2018,02/12/2018 12:00:00,12:00:00,12,Cell_001913,352.84946
12/02/2018,02/12/2018 17:00:00,17:00:00,17,Cell_001913,1446.58478
12/02/2018,02/12/2018 03:00:00,03:00:00,3,Cell_001913,22.75175
12/02/2018,02/12/2018 07:00:00,07:00:00,7,Cell_001913,339.64923
12/02/2018,02/12/2018 09:00:00,09:00:00,9,Cell_001913,331.50773
12/02/2018,02/12/2018 15:00:00,15:00:00,15,Cell_001913,239.8955
12/02/2018,02/12/2018 00:00:00,00:00:00,0,Cell_001913,155.15969
12/02/2018,02/12/2018 20:00:00,20:00:00,20,Cell_001913,1884.71626
12/02/2018,02/12/2018 11:00:00,11:00:00,11,Cell_001913,370.41512
12/02/2018,02/12/2018 18:00:00,18:00:00,18,Cell_001913,1728.94944
12/02/2018,02/12/2018 14:00:00,14:00:00,14,Cell_001913,176.27728
12/02/2018,02/12/2018 19:00:00,19:00:00,19,Cell_001913,679.59915
12/02/2018,02/12/2018 22:00:00,22:00:00,22,Cell_001913,462.78844
12/02/2018,02/12/2018 08:00:00,08:00:00,8,Cell_001913,559.92228
12/02/2018,02/12/2018 01:00:00,01:00:00,1,Cell_001913,136.62544
12/02/2018,02/12/2018 23:00:00,23:00:00,23,Cell_001913,330.78448
13/02/2018,02/13/2018 06:00:00,06:00:00,6,Cell_001913,392.26069
13/02/2018,02/13/2018 16:00:00,16:00:00,16,Cell_001913,614.49541
13/02/2018,02/13/2018 15:00:00,15:00:00,15,Cell_001913,366.18213
13/02/2018,02/13/2018 09:00:00,09:00:00,9,Cell_001913,356.50364
13/02/2018,02/13/2018 05:00:00,05:00:00,5,Cell_001913,39.11547
13/02/2018,02/13/2018 19:00:00,19:00:00,19,Cell_001913,1008.86145
13/02/2018,02/13/2018 12:00:00,12:00:00,12,Cell_001913,147.27697
13/02/2018,02/13/2018 08:00:00,08:00:00,8,Cell_001913,300.24978
13/02/2018,02/13/2018 13:00:00,13:00:00,13,Cell_001913,266.10817
13/02/2018,02/13/2018 03:00:00,03:00:00,3,Cell_001913,72.51741
13/02/2018,02/13/2018 00:00:00,00:00:00,0,Cell_001913,294.32268
13/02/2018,02/13/2018 04:00:00,04:00:00,4,Cell_001913,104.81335
13/02/2018,02/13/2018 23:00:00,23:00:00,23,Cell_001913,223.92293
13/02/2018,02/13/2018 10:00:00,10:00:00,10,Cell_001913,793.54177
13/02/2018,02/13/2018 11:00:00,11:00:00,11,Cell_001913,466.66391
13/02/2018,02/13/2018 18:00:00,18:00:00,18,Cell_001913,945.03262
13/02/2018,02/13/2018 14:00:00,14:00:00,14,Cell_001913,336.81005
13/02/2018,02/13/2018 02:00:00,02:00:00,2,Cell_001913,165.43538
13/02/2018,02/13/2018 22:00:00,22:00:00,22,Cell_001913,717.51549
13/02/2018,02/13/2018 17:00:00,17:00:00,17,Cell_001913,688.99475
13/02/2018,02/13/2018 07:00:00,07:00:00,7,Cell_001913,156.83845
13/02/2018,02/13/2018 21:00:00,21:00:00,21,Cell_001913,1572.14576
13/02/2018,02/13/2018 20:00:00,20:00:00,20,Cell_001913,1009.50747
13/02/2018,02/13/2018 01:00:00,01:00:00,1,Cell_001913,630.03827
14/02/2018,02/14/2018 14:00:00,14:00:00,14,Cell_001913,283.31251
14/02/2018,02/14/2018 02:00:00,02:00:00,2,Cell_001913,262.44604
14/02/2018,02/14/2018 16:00:00,16:00:00,16,Cell_001913,491.85174
14/02/2018,02/14/2018 06:00:00,06:00:00,6,Cell_001913,389.95857
14/02/2018,02/14/2018 00:00:00,00:00:00,0,Cell_001913,220.77079
14/02/2018,02/14/2018 15:00:00,15:00:00,15,Cell_001913,212.57901
14/02/2018,02/14/2018 21:00:00,21:00:00,21,Cell_001913,558.6235
14/02/2018,02/14/2018 19:00:00,19:00:00,19,Cell_001913,1274.87553
14/02/2018,02/14/2018 01:00:00,01:00:00,1,Cell_001913,435.73258
14/02/2018,02/14/2018 11:00:00,11:00:00,11,Cell_001913,280.05548
14/02/2018,02/14/2018 05:00:00,05:00:00,5,Cell_001913,144.79309
14/02/2018,02/14/2018 23:00:00,23:00:00,23,Cell_001913,880.2954
14/02/2018,02/14/2018 22:00:00,22:00:00,22,Cell_001913,888.00453
14/02/2018,02/14/2018 04:00:00,04:00:00,4,Cell_001913,4.86595
14/02/2018,02/14/2018 07:00:00,07:00:00,7,Cell_001913,152.92696
14/02/2018,02/14/2018 03:00:00,03:00:00,3,Cell_001913,20.6143
14/02/2018,02/14/2018 17:00:00,17:00:00,17,Cell_001913,155.01129
14/02/2018,02/14/2018 12:00:00,12:00:00,12,Cell_001913,919.61931
14/02/2018,02/14/2018 10:00:00,10:00:00,10,Cell_001913,184.9573
14/02/2018,02/14/2018 13:00:00,13:00:00,13,Cell_001913,645.32513
14/02/2018,02/14/2018 09:00:00,09:00:00,9,Cell_001913,494.0758
14/02/2018,02/14/2018 08:00:00,08:00:00,8,Cell_001913,682.32207
14/02/2018,02/14/2018 20:00:00,20:00:00,20,Cell_001913,590.07674
14/02/2018,02/14/2018 18:00:00,18:00:00,18,Cell_001913,217.24631
15/02/2018,02/15/2018 08:00:00,08:00:00,8,Cell_001913,194.13938
15/02/2018,02/15/2018 05:00:00,05:00:00,5,Cell_001913,2.73157
15/02/2018,02/15/2018 09:00:00,09:00:00,9,Cell_001913,190.37876
15/02/2018,02/15/2018 10:00:00,10:00:00,10,Cell_001913,860.24274
15/02/2018,02/15/2018 20:00:00,20:00:00,20,Cell_001913,1403.06598
15/02/2018,02/15/2018 06:00:00,06:00:00,6,Cell_001913,160.66098
15/02/2018,02/15/2018 23:00:00,23:00:00,23,Cell_001913,185.90979
15/02/2018,02/15/2018 01:00:00,01:00:00,1,Cell_001913,342.14562
15/02/2018,02/15/2018 21:00:00,21:00:00,21,Cell_001913,795.71509
15/02/2018,02/15/2018 14:00:00,14:00:00,14,Cell_001913,1504.52109
15/02/2018,02/15/2018 17:00:00,17:00:00,17,Cell_001913,237.7945
15/02/2018,02/15/2018 12:00:00,12:00:00,12,Cell_001913,939.85847
15/02/2018,02/15/2018 07:00:00,07:00:00,7,Cell_001913,232.549
15/02/2018,02/15/2018 00:00:00,00:00:00,0,Cell_001913,1034.68942
15/02/2018,02/15/2018 13:00:00,13:00:00,13,Cell_001913,816.82593
15/02/2018,02/15/2018 04:00:00,04:00:00,4,Cell_001913,18.6571
15/02/2018,02/15/2018 03:00:00,03:00:00,3,Cell_001913,10.31371
15/02/2018,02/15/2018 15:00:00,15:00:00,15,Cell_001913,1037.93859
15/02/2018,02/15/2018 22:00:00,22:00:00,22,Cell_001913,1224.44378
15/02/2018,02/15/2018 18:00:00,18:00:00,18,Cell_001913,800.88282
15/02/2018,02/15/2018 19:00:00,19:00:00,19,Cell_001913,1843.47653
15/02/2018,02/15/2018 02:00:00,02:00:00,2,Cell_001913,164.80468
15/02/2018,02/15/2018 16:00:00,16:00:00,16,Cell_001913,407.43237
15/02/2018,02/15/2018 11:00:00,11:00:00,11,Cell_001913,837.16234
16/02/2018,02/16/2018 21:00:00,21:00:00,21,Cell_001913,548.48002
16/02/2018,02/16/2018 09:00:00,09:00:00,9,Cell_001913,990.34142
16/02/2018,02/16/2018 01:00:00,01:00:00,1,Cell_001913,1982.09578
16/02/2018,02/16/2018 13:00:00,13:00:00,13,Cell_001913,1594.03236
16/02/2018,02/16/2018 19:00:00,19:00:00,19,Cell_001913,1913.25209
16/02/2018,02/16/2018 07:00:00,07:00:00,7,Cell_001913,655.31361
16/02/2018,02/16/2018 15:00:00,15:00:00,15,Cell_001913,1000.19484
16/02/2018,02/16/2018 05:00:00,05:00:00,5,Cell_001913,209.83756
16/02/2018,02/16/2018 08:00:00,08:00:00,8,Cell_001913,726.5372
16/02/2018,02/16/2018 18:00:00,18:00:00,18,Cell_001913,2966.92435
16/02/2018,02/16/2018 00:00:00,00:00:00,0,Cell_001913,305.9657
16/02/2018,02/16/2018 06:00:00,06:00:00,6,Cell_001913,556.47178
16/02/2018,02/16/2018 22:00:00,22:00:00,22,Cell_001913,665.97881
16/02/2018,02/16/2018 20:00:00,20:00:00,20,Cell_001913,779.07094
16/02/2018,02/16/2018 23:00:00,23:00:00,23,Cell_001913,725.66279
16/02/2018,02/16/2018 03:00:00,03:00:00,3,Cell_001913,384.83453
16/02/2018,02/16/2018 14:00:00,14:00:00,14,Cell_001913,1976.49211
16/02/2018,02/16/2018 04:00:00,04:00:00,4,Cell_001913,139.99067
16/02/2018,02/16/2018 11:00:00,11:00:00,11,Cell_001913,1974.21704
16/02/2018,02/16/2018 17:00:00,17:00:00,17,Cell_001913,3859.40887
16/02/2018,02/16/2018 10:00:00,10:00:00,10,Cell_001913,2920.55042
16/02/2018,02/16/2018 16:00:00,16:00:00,16,Cell_001913,1343.93808
16/02/2018,02/16/2018 02:00:00,02:00:00,2,Cell_001913,1109.54042
16/02/2018,02/16/2018 12:00:00,12:00:00,12,Cell_001913,1600.38244
17/02/2018,02/17/2018 01:00:00,01:00:00,1,Cell_001913,4.00816
17/02/2018,02/17/2018 10:00:00,10:00:00,10,Cell_001913,684.88152
17/02/2018,02/17/2018 00:00:00,00:00:00,0,Cell_001913,91.58982
17/02/2018,02/17/2018 07:00:00,07:00:00,7,Cell_001913,1233.17735
17/02/2018,02/17/2018 17:00:00,17:00:00,17,Cell_001913,1245.15672
17/02/2018,02/17/2018 23:00:00,23:00:00,23,Cell_001913,534.39687
17/02/2018,02/17/2018 21:00:00,21:00:00,21,Cell_001913,2358.83793
17/02/2018,02/17/2018 05:00:00,05:00:00,5,Cell_001913,50.5418
17/02/2018,02/17/2018 15:00:00,15:00:00,15,Cell_001913,929.58909
17/02/2018,02/17/2018 22:00:00,22:00:00,22,Cell_001913,541.52352
17/02/2018,02/17/2018 11:00:00,11:00:00,11,Cell_001913,1430.98677
17/02/2018,02/17/2018 19:00:00,19:00:00,19,Cell_001913,916.45102
17/02/2018,02/17/2018 20:00:00,20:00:00,20,Cell_001913,2074.49109
17/02/2018,02/17/2018 14:00:00,14:00:00,14,Cell_001913,912.09821
17/02/2018,02/17/2018 02:00:00,02:00:00,2,Cell_001913,3.09221
17/02/2018,02/17/2018 09:00:00,09:00:00,9,Cell_001913,458.93308
17/02/2018,02/17/2018 12:00:00,12:00:00,12,Cell_001913,977.95486
17/02/2018,02/17/2018 03:00:00,03:00:00,3,Cell_001913,76.349
17/02/2018,02/17/2018 06:00:00,06:00:00,6,Cell_001913,878.87207
17/02/2018,02/17/2018 08:00:00,08:00:00,8,Cell_001913,491.85765
17/02/2018,02/17/2018 18:00:00,18:00:00,18,Cell_001913,699.21101
17/02/2018,02/17/2018 04:00:00,04:00:00,4,Cell_001913,61.03329
17/02/2018,02/17/2018 16:00:00,16:00:00,16,Cell_001913,1308.23972
17/02/2018,02/17/2018 13:00:00,13:00:00,13,Cell_001913,489.1312
18/02/2018,02/18/2018 09:00:00,09:00:00,9,Cell_001913,879.02695
18/02/2018,02/18/2018 20:00:00,20:00:00,20,Cell_001913,1377.40771
18/02/2018,02/18/2018 14:00:00,14:00:00,14,Cell_001913,1474.27629
18/02/2018,02/18/2018 08:00:00,08:00:00,8,Cell_001913,1226.59825
18/02/2018,02/18/2018 03:00:00,03:00:00,3,Cell_001913,21.87576
18/02/2018,02/18/2018 11:00:00,11:00:00,11,Cell_001913,729.94485
18/02/2018,02/18/2018 19:00:00,19:00:00,19,Cell_001913,1256.73936
18/02/2018,02/18/2018 04:00:00,04:00:00,4,Cell_001913,151.63224
18/02/2018,02/18/2018 00:00:00,00:00:00,0,Cell_001913,397.82182
18/02/2018,02/18/2018 21:00:00,21:00:00,21,Cell_001913,797.64837
18/02/2018,02/18/2018 13:00:00,13:00:00,13,Cell_001913,975.69765
18/02/2018,02/18/2018 22:00:00,22:00:00,22,Cell_001913,1792.56505
18/02/2018,02/18/2018 15:00:00,15:00:00,15,Cell_001913,664.63436
18/02/2018,02/18/2018 12:00:00,12:00:00,12,Cell_001913,1069.70651
18/02/2018,02/18/2018 07:00:00,07:00:00,7,Cell_001913,304.71755
18/02/2018,02/18/2018 01:00:00,01:00:00,1,Cell_001913,8.1511
18/02/2018,02/18/2018 18:00:00,18:00:00,18,Cell_001913,997.91466
18/02/2018,02/18/2018 05:00:00,05:00:00,5,Cell_001913,179.89345
18/02/2018,02/18/2018 17:00:00,17:00:00,17,Cell_001913,726.26513
18/02/2018,02/18/2018 16:00:00,16:00:00,16,Cell_001913,1987.49938
18/02/2018,02/18/2018 23:00:00,23:00:00,23,Cell_001913,1366.72325
18/02/2018,02/18/2018 10:00:00,10:00:00,10,Cell_001913,346.43477
18/02/2018,02/18/2018 02:00:00,02:00:00,2,Cell_001913,90.42467
18/02/2018,02/18/2018 06:00:00,06:00:00,6,Cell_001913,214.83621
19/02/2018,02/19/2018 09:00:00,09:00:00,9,Cell_001913,793.30236
19/02/2018,02/19/2018 05:00:00,05:00:00,5,Cell_001913,364.10267
19/02/2018,02/19/2018 14:00:00,14:00:00,14,Cell_001913,752.0104
19/02/2018,02/19/2018 15:00:00,15:00:00,15,Cell_001913,739.40515
19/02/2018,02/19/2018 16:00:00,16:00:00,16,Cell_001913,1985.50942
19/02/2018,02/19/2018 17:00:00,17:00:00,17,Cell_001913,1145.48919
19/02/2018,02/19/2018 22:00:00,22:00:00,22,Cell_001913,1941.47638
19/02/2018,02/19/2018 21:00:00,21:00:00,21,Cell_001913,2334.54614
19/02/2018,02/19/2018 06:00:00,06:00:00,6,Cell_001913,532.12415
19/02/2018,02/19/2018 12:00:00,12:00:00,12,Cell_001913,975.75249
19/02/2018,02/19/2018 11:00:00,11:00:00,11,Cell_001913,962.63133
19/02/2018,02/19/2018 18:00:00,18:00:00,18,Cell_001913,404.01285
19/02/2018,02/19/2018 00:00:00,00:00:00,0,Cell_001913,1318.98912
19/02/2018,02/19/2018 04:00:00,04:00:00,4,Cell_001913,209.78826
19/02/2018,02/19/2018 08:00:00,08:00:00,8,Cell_001913,581.11776
19/02/2018,02/19/2018 20:00:00,20:00:00,20,Cell_001913,1149.95548
19/02/2018,02/19/2018 07:00:00,07:00:00,7,Cell_001913,670.05059
19/02/2018,02/19/2018 03:00:00,03:00:00,3,Cell_001913,121.44518
19/02/2018,02/19/2018 23:00:00,23:00:00,23,Cell_001913,456.83915
19/02/2018,02/19/2018 10:00:00,10:00:00,10,Cell_001913,1121.99928
19/02/2018,02/19/2018 01:00:00,01:00:00,1,Cell_001913,386.18319
19/02/2018,02/19/2018 02:00:00,02:00:00,2,Cell_001913,97.82105
19/02/2018,02/19/2018 19:00:00,19:00:00,19,Cell_001913,559.78146
19/02/2018,02/19/2018 13:00:00,13:00:00,13,Cell_001913,806.95837
20/02/2018,02/20/2018 09:00:00,09:00:00,9,Cell_001913,955.1832
20/02/2018,02/20/2018 19:00:00,19:00:00,19,Cell_001913,1587.01503
20/02/2018,02/20/2018 14:00:00,14:00:00,14,Cell_001913,732.93469
20/02/2018,02/20/2018 04:00:00,04:00:00,4,Cell_001913,26.67049
20/02/2018,02/20/2018 17:00:00,17:00:00,17,Cell_001913,1812.51079
20/02/2018,02/20/2018 10:00:00,10:00:00,10,Cell_001913,1754.59506
20/02/2018,02/20/2018 03:00:00,03:00:00,3,Cell_001913,11.70716
20/02/2018,02/20/2018 12:00:00,12:00:00,12,Cell_001913,573.90486
20/02/2018,02/20/2018 00:00:00,00:00:00,0,Cell_001913,156.84437
20/02/2018,02/20/2018 18:00:00,18:00:00,18,Cell_001913,967.26649
20/02/2018,02/20/2018 06:00:00,06:00:00,6,Cell_001913,122.69302
20/02/2018,02/20/2018 07:00:00,07:00:00,7,Cell_001913,315.42115
20/02/2018,02/20/2018 01:00:00,01:00:00,1,Cell_001913,14.79844
20/02/2018,02/20/2018 08:00:00,08:00:00,8,Cell_001913,596.1455
20/02/2018,02/20/2018 21:00:00,21:00:00,21,Cell_001913,1261.46178
20/02/2018,02/20/2018 05:00:00,05:00:00,5,Cell_001913,257.6178
20/02/2018,02/20/2018 02:00:00,02:00:00,2,Cell_001913,34.63095
20/02/2018,02/20/2018 16:00:00,16:00:00,16,Cell_001913,884.47465
20/02/2018,02/20/2018 11:00:00,11:00:00,11,Cell_001913,889.29708
20/02/2018,02/20/2018 23:00:00,23:00:00,23,Cell_001913,625.82348
20/02/2018,02/20/2018 13:00:00,13:00:00,13,Cell_001913,1051.51654
20/02/2018,02/20/2018 15:00:00,15:00:00,15,Cell_001913,1042.96085
20/02/2018,02/20/2018 20:00:00,20:00:00,20,Cell_001913,1400.3918
20/02/2018,02/20/2018 22:00:00,22:00:00,22,Cell_001913,1064.74996
21/02/2018,02/21/2018 08:00:00,08:00:00,8,Cell_001913,218.04959
21/02/2018,02/21/2018 03:00:00,03:00:00,3,Cell_001913,44.90256
21/02/2018,02/21/2018 22:00:00,22:00:00,22,Cell_001913,1355.63356
21/02/2018,02/21/2018 19:00:00,19:00:00,19,Cell_001913,594.6196
21/02/2018,02/21/2018 18:00:00,18:00:00,18,Cell_001913,270.90089
21/02/2018,02/21/2018 00:00:00,00:00:00,0,Cell_001913,358.79171
21/02/2018,02/21/2018 02:00:00,02:00:00,2,Cell_001913,17.12473
21/02/2018,02/21/2018 05:00:00,05:00:00,5,Cell_001913,166.93557
21/02/2018,02/21/2018 15:00:00,15:00:00,15,Cell_001913,501.95878
21/02/2018,02/21/2018 04:00:00,04:00:00,4,Cell_001913,22.65903
21/02/2018,02/21/2018 11:00:00,11:00:00,11,Cell_001913,521.33478
21/02/2018,02/21/2018 17:00:00,17:00:00,17,Cell_001913,103.11776
21/02/2018,02/21/2018 09:00:00,09:00:00,9,Cell_001913,402.65238
21/02/2018,02/21/2018 06:00:00,06:00:00,6,Cell_001913,144.15229
21/02/2018,02/21/2018 20:00:00,20:00:00,20,Cell_001913,987.9715
21/02/2018,02/21/2018 16:00:00,16:00:00,16,Cell_001913,270.90719
21/02/2018,02/21/2018 10:00:00,10:00:00,10,Cell_001913,401.55524
21/02/2018,02/21/2018 07:00:00,07:00:00,7,Cell_001913,233.1597
21/02/2018,02/21/2018 23:00:00,23:00:00,23,Cell_001913,395.60613
21/02/2018,02/21/2018 14:00:00,14:00:00,14,Cell_001913,1111.74294
21/02/2018,02/21/2018 12:00:00,12:00:00,12,Cell_001913,702.38423
21/02/2018,02/21/2018 21:00:00,21:00:00,21,Cell_001913,1096.06635
